en,pt-BR
Remove a [1] mud surface.,Remova a superfície de lama [1].
Mold Earth,Moldar Terra
"Manipulate earth to your whim, allowing you to create a mud surface that becomes <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag> or to remove a mud surface.","Manipule a terra conforme sua vontade, permitindo que você crie uma superfície de lama que se torna <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag> ou remova uma superfície de lama."
Prestidigitation,Prestidigitação
"Perform minor magical tricks that light or snuff out fire on some items, cleans certain surfaces or creatures and creates musical notes that can distract others.","Realize truques mágicos menores que acendem ou apagam fogo em alguns itens, limpam certas superfícies ou criaturas e criam notas musicais que podem distrair outros."
"The surfaces affected are water, electrified water, blood, electrified blood, poison, oil, grease, web, acid, alien oil, mud, alcohol, silver blood and ash.","As superfícies afetadas são água, água eletrificada, sangue, sangue eletrificado, veneno, óleo, graxa, teia, ácido, óleo alienígena, lama, álcool, sangue prateado e cinzas."
"Cleaned of blood, dirt and sweat.","Limpo de sangue, sujeira e suor."
Prestidigitation: Clean,Prestidigitação: Limpar
"Instantly clean a creature of blood, sweat and dirt or remove certain surfaces.","Limpa instantaneamente uma criatura de sangue, suor e sujeira ou remove certas superfícies."
Prestidigitation: Musical,Prestidigitação: Musical
Create music that possibly distracts creatures nearby.,Crie música que possivelmente distraia criaturas próximas.
Prestidigitation: Fire,Prestidigitação: Fogo
Light or snuff out fire on a weapon or object such as a torch.,"Acender ou apagar o fogo em uma arma ou objeto, como uma tocha."
Musical Notes,Notas Musicais
Primal Savagery,Fúria Primal
"Channel primal magic to cause your teeth or fingernails to sharpen, ready to deliver a corrosive attack.","Canalize magia primal para afiar seus dentes ou unhas, prontos para desferir um ataque corrosivo."
Sapping Sting,Picada Sanguessuga
"Sap the vitality of a creature, possibly causing it to fall <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Drene a vitalidade de uma criatura, possivelmente fazendo-a cair <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Shape Water,Modelar Água
"Manipulate water to freeze water surfaces, move a water surface to another location or create a block of ice from a water surface.","Manipule a água para congelar superfícies aquáticas, mover uma superfície aquática para outro local ou criar um bloco de gelo a partir de uma superfície aquática."
Shape Water: Freeze,Modelar Água: Congelar
Manipulate a water surface and freeze it to become an ice surface.,Manipule uma superfície de água e congele-a para se tornar uma superfície de gelo.
Shape Water: Ice Block,Forma Água: Bloco de Gelo
Manipulate a water surface to change its shape and freeze it into a block of ice.,Manipule a superfície da água para mudar sua forma e congele-a em um bloco de gelo.
Shape Water: Move,Modelar Água: Mover
Manipulate a water surface to move to a different location.,Manipule a superfície da água para se mover para um local diferente.
Sword Burst,Explosão de Espada
Create a momentary circle of spectral blades that sweep around you to strike nearby creatures.,Crie um círculo momentâneo de lâminas espectrais que varrem ao seu redor para atingir criaturas próximas.
Thunderclap,Estrondo do Trovão
Create a burst of thunderous sound that affects nearby creatures.,Crie uma explosão de som trovejante que afeta criaturas próximas.
Toll the Dead,Tocar os Mortos
"Cause the sound of a dolorous bell to fill the air around a creature, dealing [1] or [2] if it is injured.","Faça com que o som de um sino doloroso preencha o ar ao redor de uma criatura, causando [1] ou [2] se ela estiver ferida."
Word of Radiance,Palavra de Radiação
Utter a divine word that causes burning radiance to erupt from you to all nearby enemies.,Pronuncie uma palavra divina que faz uma radiação ardente eclodir de você para todos os inimigos próximos.
Aganazzar's Scorcher,Chama de Aganazzar
Roaring flame emanates from you in a line.,Uma chama rugente emana de você em linha.
Borrowed Knowledge,Conhecimento Emprestado
Draw on knowledge from spirits of the past and become Proficient in one skill you lack proficiency in.,Recorra ao conhecimento dos espíritos do passado e torne-se Proficiente em uma habilidade na qual você não tem proficiência.
This spell ends if you cast it again.,Este feitiço termina se você o lançar novamente.
Borrowed Knowledge: Acrobatics,Conhecimento Emprestado: Acrobacia
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Acrobatics"">Acrobatics</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Acrobatics"">Acrobacias</LSTag> se ainda não for."
Borrowed Knowledge: Animal Handling,Conhecimento Emprestado: Manuseio de Animais
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""AnimalHandling"">Animal Handling</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""AnimalHandling"">Manipulação de Animais</LSTag> se ainda não for."
Borrowed Knowledge: Athletics,Conhecimento Emprestado: Atletismo
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Athletics"">Athletics</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Athletics"">Atletismo</LSTag> se ainda não for."
Borrowed Knowledge: Arcana,Conhecimento Emprestado: Arcana
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Arcana"">Arcana</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Arcana"">Arcana</LSTag> se ainda não for."
Borrowed Knowledge: Deception,Conhecimento Emprestado: Engano
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Deception"">Deception</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Deception"">Enganação</LSTag> se ainda não for."
Borrowed Knowledge: History,Conhecimento Emprestado: História
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""History"">History</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""History"">História</LSTag> se ainda não for."
Borrowed Knowledge: Insight,Conhecimento Emprestado: Perspicácia
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Insight"">Insight</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Insight"">Intuição</LSTag> se ainda não for."
Borrowed Knowledge: Intimidation,Conhecimento Emprestado: Intimidação
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Intimidation"">Intimidation</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Intimidation"">Intimidação</LSTag> se ainda não for."
Borrowed Knowledge: Investigation,Conhecimento Emprestado: Investigação
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Investigation"">Investigation</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Investigation"">Investigação</LSTag> se ainda não for."
Borrowed Knowledge: Medicine,Conhecimento Emprestado: Medicina
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Medicine"">Medicine</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Medicine"">Medicina</LSTag> se ainda não for."
Borrowed Knowledge: Nature,Conhecimento Emprestado: Natureza
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Nature"">Nature</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Nature"">Nature</LSTag> se ainda não for."
Borrowed Knowledge: Perception,Conhecimento Emprestado: Percepção
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Perception"">Perception</LSTag> if you're not already.","Aproveite o conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Perception"">Perception</LSTag> se ainda não for."
Borrowed Knowledge: Performance,Conhecimento Emprestado: Desempenho
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Performance"">Performance</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Performance"">Performance</LSTag> se ainda não for."
Borrowed Knowledge: Persuasion,Conhecimento Emprestado: Persuasão
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Persuasion"">Persuasion</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Persuasion"">Persuasão</LSTag> se ainda não for."
Borrowed Knowledge: Religion,Conhecimento Emprestado: Religião
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Religion"">Religion</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Religion"">Religião</LSTag> se ainda não for."
Borrowed Knowledge: Sleight of Hand,Conhecimento Emprestado: Truque de Mão
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""SleightOfHand"">Sleight of Hand</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""SleightOfHand"">Destreza Manual</LSTag> se ainda não for."
Borrowed Knowledge: Stealth,Conhecimento Emprestado: Furtividade
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Stealth"">Stealth</LSTag> if you're not already.","Recorra ao conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Stealth"">Furtividade</LSTag> se ainda não for."
Borrowed Knowledge: Survival,Conhecimento Emprestado: Sobrevivência
"Draw on knowledge from spirits of the past and become proficient in <LSTag Tooltip=""Survival"">Survival</LSTag> if you're not already.","Baseie-se no conhecimento dos espíritos do passado e torne-se proficiente em <LSTag Tooltip=""Survival"">Sobrevivência</LSTag> se ainda não for."
"Has proficiency in Acrobatics <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Acrobacia <LSTag Tooltip=""AbilityCheck"">Testes</LSTag>."
"Has proficiency in Animal Handling <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Manuseio de Animais <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Athletics <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Atletismo <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Arcana <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Arcana <LSTag Tooltip=""AbilityCheck"">Testes</LSTag>."
"Has proficiency in Deception <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Enganação <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in History <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em História <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Insight <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag> de Intuição."
"Has proficiency in Intimidation <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Intimidação <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Investigation <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Investigações <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Medicine <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Medicina <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in Nature <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Natureza <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Perception <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Percepção <LSTag Tooltip=""AbilityCheck"">Testes</LSTag>."
"Has proficiency in Performance <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em <LSTag Tooltip=""AbilityCheck"">Testes</LSTag> de Performance."
"Has proficiency in Persuasion <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Persuasão <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in Religion <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Religião <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag>."
"Has proficiency in Sleight of Hand <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Possui proficiência em <LSTag Tooltip=""AbilityCheck"">Verificações</LSTag> de Destreza."
"Has proficiency in Stealth <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em Stealth <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
"Has proficiency in Survival <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Tem proficiência em <LSTag Tooltip=""AbilityCheck"">Testes</LSTag> de Sobrevivência."
Continual Flame,Chama Contínua
A blue or red flame that cannot be smothered or quenched springs forth from an object that you touch.,Uma chama azul ou vermelha que não pode ser abafada ou extinta surge de um objeto que você toca.
Continual Flame: Blue,Chama Contínua: Azul
A blue flame that cannot be smothered or quenched springs forth from an object that you touch.,Uma chama azul que não pode ser abafada ou extinta surge de um objeto que você toca.
Continual Flame: Red,Chama Contínua: Vermelha
A red flame that cannot be smothered or quenched springs forth from an object that you touch.,Uma chama vermelha que não pode ser abafada ou extinta surge de um objeto que você toca.
Continual Flame: Dismiss,Chama Contínua: Dispensar
Dismiss the effects of the Continual Flame spell.,Desfaça os efeitos do feitiço Chama Contínua.
Darkness: Cloud,Escuridão: Nuvem
"Create a cloud of magical darkness that Heavily Obscures and <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Blinds</LSTag> creatures within.","Crie uma nuvem de escuridão mágica que Obscure Pesadamente e <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Cega</LSTag> criaturas dentro dela."
Darkness: Item,Escuridão: Item
"Infuse an item with magical darkness that Heavily Obscures and <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Blinds</LSTag> creatures within [1] of it.","Infunda um item com escuridão mágica que Obscure Fortemente e <LSTag Type=""Status"" Tooltip=""BLINDNESS"">Cega</LSTag> criaturas dentro de [1] dele."
