en,pt-BR
"Strike an enemy with lightning. Five more bolts will leap from the target, electrifying as many as five other enemies within [1].","Atinja um inimigo com relâmpago. Mais cinco raios saltarão do alvo, eletrificando até cinco outros inimigos dentro de [1]."
"Strike an enemy with lightning. Six more bolts will leap from the target, electrifying as many as six other enemies within [1].","Ataque um inimigo com relâmpago. Seis outros raios saltarão do alvo, eletrificando até seis outros inimigos dentro de [1]."
"The target can also see through illusions created by spells and automatically saving against any that would force a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","O alvo também pode ver através de ilusões criadas por feitiços e automaticamente salva contra qualquer uma que forçar um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>."
"Can see any <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> creatures and objects and see through illusions.","Consegue ver qualquer criatura e objeto <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> e ver através de ilusões."
"When you are targeted by an Illusion spell that forces you to make a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, you can automatically succeed on the save.","Quando você é alvo de um feitiço de Ilusão que o obriga a fazer um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, você pode automaticamente ter sucesso no teste."
Power Word: Kill,Palavra de Poder: Morte
Alter Self,Alterar Forma
Change your appearance or gain natural weapons.,Mude sua aparência ou ganhe armas naturais.
Alter Self: Masc Tiefling,Alterar Forma: Tiefling Masculino
Alter Self: Femme Tiefling,Alterar Forma: Tiefling Feminina
Alter Self: Masc Drow,Alterar a Própria Aparência: Drow Masculino
Alter Self: Femme Drow,Alterar a Forma: Drow Feminina
Alter Self: Masc Human,Alterar Forma: Humano Masculino
Alter Self: Femme Human,Alterar Forma: Humana Feminina
Alter Self: Masc Githyanki,Alterar Forma: Githyanki Masculino
Alter Self: Femme Githyanki,Alterar Forma: Mulher Githyanki
Alter Self: Masc Dwarf,Alter Self: Anão Masculino
Alter Self: Femme Dwarf,Alter Self: Anã Feminina
Alter Self: Masc Elf,Alter Self: Elfo Masculino
Alter Self: Femme Elf,Alterar Forma: Elfa Mulher
Alter Self: Masc Half-Elf,Alter Self: Meio-Elfo Masculino
Alter Self: Femme Half-Elf,Alterar Forma: Meio-Elfa Feminina
Alter Self: Masc Halfling,Alterar Forma: Halfling Masculino
Alter Self: Femme Halfling,Alterar Forma: Halfling Feminina
Alter Self: Masc Gnome,Alterar Forma: Gnomo Masculino
Alter Self: Femme Gnome,Alterar Forma: Gnome Fêmea
Alter Self: Masc Dragonborn,Alter Self: Dragão de Nascença Masculino
Alter Self: Femme Dragonborn,Alterar Forma: Fêmea Dragonborn
Alter Self: Masc Half-Orc,Alterar Forma: Meio-Orc Masculino
Alter Self: Femme Half-Orc,Alter Self: Meio-Orc Fêmea
Alter Self: Masc Strong Human,Alterar Forma: Humano Forte
Alter Self: Femme Strong Human,Alterar Forma: Humana Forte Feminina
Alter Self: Masc Strong Drow,Alterar Forma: Drow Forte Masculino
Alter Self: Femme Strong Drow,Alterar Forma: Drow Feminina Forte
Alter Self: Masc Strong Elf,Alterar Forma: Elfo Forte Masculino
Alter Self: Femme Strong Elf,Alterar Forma: Elfa Forte
Alter Self: Masc Strong Half-Elf,Alterar Forma: Meio-Elfo Forte Masculino
Alter Self: Femme Strong Half-Elf,Alter Self: Meio-Elfo Forte Feminino
Alter Self: Masc Strong Tiefling,Alterar Forma: Tiefling Forte Masculino
Alter Self: Femme Strong Tiefling,Alterar Forma: Tiefling Feminina Forte
Alter Self: Bludgeoning Weapon,Alterar Forma: Arma de Contusão
Alter Self: Piercing Weapon,Alterar Forma: Arma Perfurante
Alter Self: Slashing Weapon,Alterar Forma: Arma Cortante
"Grow a natural weapon that deals [1], is magical and has a +1 bonus to their <LSTag Tooltip=""AttackRoll"">attack</LSTag> and damage rolls.","Cresça uma arma natural que causa [1], é mágica e tem um bônus de +1 nas <LSTag Tooltip=""AttackRoll"">rolagens de ataque</LSTag> e dano."
Bludgeoning Weapon,Arma de Contusão
Slashing Weapon,Arma Cortante
Piercing Weapon,Arma Perfurante
"This entity's unarmed strikes deal [1], are magical and have a +1 bonus to their <LSTag Tooltip=""AttackRoll"">attack</LSTag> and damage rolls.","Os ataques desarmados desta entidade causam [1], são mágicos e têm um bônus de +1 nas <LSTag Tooltip=""AttackRoll"">rolagens de ataque</LSTag> e dano."
Weapon Enhancement,Aprimoramento de Arma
Hit a target with your natural weapon.,Acertar um alvo com sua arma natural.
Alter Self: Change,Alterar Forma: Mudar
Change your appearance again.,Mude sua aparência novamente.
Mind Blank,Vazio Mental
"Touch an allied creature, making it <LSTag Type=""Status"" Tooltip=""RESISTANCE"">Immune</LSTag> to Psychic damage, effects that senses its emotions or read its thoughts, divination spells, and the <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag> condition.","Toque em uma criatura aliada, tornando-a <LSTag Type=""Status"" Tooltip=""RESISTANCE"">Imune</LSTag> a dano Psíquico, efeitos que detectam suas emoções ou leem seus pensamentos, feitiços de adivinhação e a condição <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantada</LSTag>."
"This entity is <LSTag Type=""Status"" Tooltip=""RESISTANCE"">Immune</LSTag> to Psychic damage, effects that senses its emotions or read its thoughts, divination spells, and the <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag> condition.","Esta entidade é <LSTag Type=""Status"" Tooltip=""RESISTANCE"">Imune</LSTag> a dano Psíquico, efeitos que percebem suas emoções ou leem seus pensamentos, feitiços de adivinhação, e a condição <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantado</LSTag>."
Holy Aura,Aura Sagrada
"Divine light washes out in a [1] area around you. Allied creatures have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and non-allied creatures have on <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">attack</LSTag> against your allies.","A luz divina se espalha em uma [1] área ao seu redor. Criaturas aliadas têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e criaturas não aliadas têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra seus aliados."
"Fiends and undeads are <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag> when they hit affected allies with melee attacks.","Demônios e mortos-vivos ficam <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegos</LSTag> quando atingem aliados afetados com ataques corpo a corpo."
"Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
"Has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attacks</LSTag> against entities affected by <LSTag Type=""Spell"" Tooltip=""Shout_HolyAura"">Holy Aura</LSTag>.","Tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra entidades afetadas por <LSTag Type=""Spell"" Tooltip=""Shout_HolyAura"">Aura Sagrada</LSTag>."
Feeblemind,Mente Fraca
"Shatter a creature's intellect and personality, reducing its <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> and <LSTag Tooltip=""Charisma"">Charisma</LSTag> to 1 and preventing it from casting spells or communicating intelligibly.","Destrua o intelecto e a personalidade de uma criatura, reduzindo sua <LSTag Tooltip=""Intelligence"">Intelligence</LSTag> e <LSTag Tooltip=""Charisma"">Charisma</LSTag> para 1 e impedindo-a de lançar feitiços ou se comunicar de forma inteligível."
"<LSTag Tooltip=""Intelligence"">Intelligence</LSTag> and <LSTag Tooltip=""Charisma"">Charisma</LSTag> reduced to 1 and cannot cast spells or engage in dialogues.","<LSTag Tooltip=""Intelligence"">Inteligência</LSTag> e <LSTag Tooltip=""Charisma"">Carisma</LSTag> reduzidos a 1 e não podem lançar feitiços ou participar de diálogos."
Dominate Monster,Dominar Monstro
"Make a creature fight alongside you. Every time the creature takes damage, it makes a Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against your domination. Allies cannot be dominated.","Faça uma criatura lutar ao seu lado. Toda vez que a criatura sofrer dano, ela faz um teste de Sabedoria <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> contra sua dominação. Aliados não podem ser dominados."
"As an action, you can <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster_TotalControl"">total control</LSTag> the target.","Como uma ação, você pode <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster_TotalControl"">ter controle total</LSTag> sobre o alvo."
Dominate Monster: Total Control,Dominar Monstro: Controle Total
"Take total and precise control of a creature <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster"">dominated</LSTag> by you.","Assuma o controle total e preciso de uma criatura <LSTag Type=""Spell"" Tooltip=""Target_DominateMonster"">dominada</LSTag> por você."
Dominate Monster: Lost Control,Dominar Monstro: Controle Perdido
Affected entity has been fully dominated and lost all control.,A entidade afetada foi totalmente dominada e perdeu todo o controle.
Tenser's Transformation,Transformação de Tenser
"Endow yourself with endurance and martial prowess fueled by magic, preventing you from casting spells but granting you gain several benefits.","Conceda a si mesmo resistência e destreza marcial alimentadas por magia, impedindo-o de lançar feitiços, mas garantindo que você obtenha vários benefícios."
"You gain [1], you have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with weapons, you deal an extra [2] with weapon attacks, you have proficiency with all armor, shields and weapons, you have proficiency in Strength and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.<br> and you can attack twice, instead of once, when you take the Attack action on your turn unless you have the <LSTag Type=""Passive"" Tooltip=""ExtraAttack"">Extra Attack</LSTag> or similar feature.","Você ganha [1], você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas, você causa [2] a mais com ataques de arma, você tem proficiência com todas as armaduras, escudos e armas, você tem proficiência em Força e Constituição <LSTag Tooltip=""SavingThrow"">Jogadas de Salvamento</LSTag>.<br> e você pode atacar duas vezes, em vez de uma, quando você realiza a ação de Ataque em seu turno, a menos que você tenha a <LSTag Type=""Passive"" Tooltip=""ExtraAttack"">Ataque Extra</LSTag> ou uma habilidade similar."
"<LSTag Type=""Image"" Info=""SoftWarning""/> After the spell ends, you must succeed on a DC 15 Constitution <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or suffer one level of Exhaustion.","<LSTag Type=""Image"" Info=""SoftWarning""/> Após o término da magia, você deve ter sucesso em um teste de Constituição CD 15 <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> ou sofrer um nível de Exaustão."
"This entity has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with weapons, deals an extra [2] with weapon attacks, has proficiency with all armor, shields and weapons, has proficiency in Strength and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and attack twice, instead of once, when taking the Attack action on its turn.","Esta entidade tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas, causa um extra de [2] com ataques de armas, tem proficiência com todas as armaduras, escudos e armas, tem proficiência em Força e Constituição <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e ataca duas vezes, em vez de uma, ao realizar a ação de Ataque em seu turno."
Power Word: Heal,Palavra de Poder: Curar
"A wave of healing energy washes over a creature, causing it to regaining all its <LSTag Tooltip=""HitPoints"">hit points</LSTag> and removing the <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>, <LSTag Type=""Status"" Tooltip=""PARALYSED"">Paralysed</LSTag> and <LSTag Type=""Status"" Tooltip=""STUNNED"">Stunned</LSTag> conditions.","Uma onda de energia curativa envolve uma criatura, fazendo com que ela recupere todos os seus <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag> e removendo as condições <LSTag Type=""Status"" Tooltip=""CHARMED"">Enfeitiçado</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontado</LSTag>, <LSTag Type=""Status"" Tooltip=""PARALYSED"">Paralisado</LSTag> e <LSTag Type=""Status"" Tooltip=""STUNNED"">Atordoado</LSTag>."
"If the target is <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>, it stands up by using its <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reaction</LSTag>.","Se o alvo estiver <LSTag Type=""Status"" Tooltip=""PRONE"">Caído</LSTag>, ele se levanta usando seu <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>."
Power Word Heal: Prone,Palavra de Poder: Curar: Caído
"You can stand up from being <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Você pode se levantar de <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Foresight,Previsão
"Bestow a creature with a limited ability to see the future. The target cannot be <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprised</LSTag> and has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>, and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and imposes <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> from creatures targeting them.","Conceda a uma criatura uma habilidade limitada de ver o futuro. O alvo não pode ser <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surpreendido</LSTag> e tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>, e impõe <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> de criaturas que o alvo estiver mirando."
"This entity cannot be <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprised</LSTag> and has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>, and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and imposes <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> from creatures targeting it.","Esta entidade não pode ser <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surpresa</LSTag> e tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e impõe <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> de criaturas que o alvo."
Antagonize,Antagonizar
"Whisper magical words that antagonize a creature, possibly causing the target to use its reaction to make a melee attack against another creature.","Sussurre palavras mágicas que antagonizam uma criatura, possivelmente fazendo com que o alvo use sua reação para atacar corpo a corpo outra criatura."
"If the target can’t make the attack, it instead has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on its next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Se o alvo não puder realizar o ataque, ele terá <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Antagonize: Declare Target,Antagonizar: Declarar Alvo
Choose who your antagonized target is goaded into attacking.,Escolha quem seu alvo antagonizado é incitado a atacar.
Antagonized,Antagonizado
"This entity has been provoked into attacking another creature. If unable to do so, the entity's next attack has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>.","Esta entidade foi provocada a atacar outra criatura. Se não conseguir, o próximo ataque da entidade terá <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>."
Antagonized Attack,Ataque Antagonizado
You are provoked into attacking another creature.,Você é provocado a atacar outra criatura.
"Can't take actions, bonus actions, or reactions.","Não pode realizar ações, ações bônus ou reações."
Summon Aberration: Beholderkin,Invocar Aberração: Beholderkin
Call forth an aberrant spirit whose corporeal form resembles a Beholderkin.,Chame um espírito aberrante cuja forma corpórea se assemelha a um Beholderkin.
Aberrant Spirit: Beholderkin,Espírito Aberrante: Beholderkin
Eye Ray,Raio Ocular
Shoot amagical eye ray at a creature.,Dispare um raio mágico ocular em uma criatura.
Aura of Life,Aura da Vida
"An aura of life-preserving energy radiates from you in a [1] radius. Non-hostile creatures in the aura have <LSTag Tooltip=""Resistance"">Resistance</LSTag> against Necrotic damage, their hit point maximum cannot be reduced and living creatures regain [2] when starting their turns with [3].","Uma aura de energia preservadora da vida irradia de você em um raio de [1]. Criaturas não hostis na aura têm <LSTag Tooltip=""Resistance"">Resistência</LSTag> contra dano Necrótico, seu máximo de pontos de vida não pode ser reduzido e criaturas vivas recuperam [2] ao iniciar seus turnos com [3]."
"This entity has <LSTag Tooltip=""Resistance"">Resistance</LSTag> against Necrotic damage, its hit point maximum cannot be reduced and it regains [1] at start of turns if it has [2] and is alive.","Esta entidade tem <LSTag Tooltip=""Resistance"">Resistência</LSTag> contra dano Necrótico, seu máximo de pontos de vida não pode ser reduzido e ela recupera [1] no início dos turnos se tiver [2] e estiver viva."
Maelstrom,Redemoinho
"A swirling mass of [1]-deep water appears in a [2] radius centered on a point you can see within range. Until the spell ends, that area is difficult terrain, and any creature that starts its turn there must succeed on a Strength saving throw or take damage and be pulled [3] toward the center.","Uma massa giratória de água profunda aparece em um raio de [2] centrado em um ponto que você pode ver dentro do alcance. Até que a magia termine, essa área é terreno difícil, e qualquer criatura que comece seu turno lá deve ter sucesso em um teste de resistência de Força ou sofrer dano e ser puxada [3] em direção ao centro."
"This entity is caught in the maelstrom, taking damage and being pulled toward the center at the start of its turn.","Esta entidade está presa no redemoinho, sofrendo dano e sendo puxada em direção ao centro no início de seu turno."
Storm Sphere,Esfera de Tempestade
A [1] radius sphere of whirling air springs into existence. Creatures in the sphere when it appears or that ends its turn there takes [2]. The sphere’s space is difficult terrain.,Uma esfera de ar giratório com raio [1] surge. Criaturas na esfera quando ela aparece ou que terminam seu turno lá sofrem [2]. O espaço da esfera é terreno difícil.
"You can use a <LSTag Tooltip=""BonusAction"">bonus action</LSTag> to cause a bolt of lightning to leap from the sphere towards a creature within [1], dealing [2]. You have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> if the target is in the sphere.","Você pode usar uma <LSTag Tooltip=""BonusAction"">ação bônus</LSTag> para fazer um raio saltar da esfera em direção a uma criatura dentro de [1], causando [2]. Você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> se o alvo estiver na esfera."
Summon Storm Bolt,Invocar Raio Tempestuoso
"Make your <LSTag Type=""Spell"" Tooltip=""Target_StormSphere"">Storm Sphere</LSTag> strike a target with a bolt of lightning. If the target is affected by <LSTag Type=""Status"" Tooltip=""STORM_SPHERE_MONK_INTENSE_WINDS"">Intense Winds</LSTag>, it has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on the attack roll.","Faça sua <LSTag Type=""Spell"" Tooltip=""Target_StormSphere"">Esfera de Tempestade</LSTag> atingir um alvo com um raio. Se o alvo for afetado por <LSTag Type=""Status"" Tooltip=""STORM_SPHERE_MONK_INTENSE_WINDS"">Ventos Intensos</LSTag>, ele tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na rolagem de ataque."
Storm Bolt,Raio Tempestuoso
Strike the target with a bolt of lightning.,Atinja o alvo com um raio.
Intense Winds,Ventos Intensos
"This entity is battered by intense winds that will deal [1] on a failed Strength <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Esta entidade é atingida por ventos intensos que causarão [1] em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Força falhado."
Spell Casting Ability Modifier,Modificador de Habilidade de Lançamento de Magias
Infestation,Infestação
"You conjure a cloud of mites, fleas, and other parasites to appear on creature, possibly forcing it to move [1] in a random direction. This movement doesn't provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>.","Você conjura uma nuvem de ácaros, pulgas e outros parasitas para aparecer na criatura, possivelmente forçando-a a se mover [1] em uma direção aleatória. Esse movimento não provoca <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>."
"This entity is forced to move [1] in a random direction which doesn't provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>.","Esta entidade é forçada a se mover [1] em uma direção aleatória que não provoca <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>."
Vitriolic Sphere,Esfera Vitriólica
Send  glowing ball of emerald green acid at a creature that damages them immediately and at the end of their turn.,Envie uma bola brilhante de ácido verde-esmeralda em uma criatura que a danifica imediatamente e no final do turno dela.
Takes [1] at end of their turn.,Recebe [1] no final do turno.
Mental Prison,Prisão Mental
"On a failed Intelligence <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, the enemy receives 5d10 Psychic damage. Reduce it's vision and receives damage 10d10 Psychic damage if it moves, is pushed or attacks.","Em uma falha na <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Inteligência, o inimigo recebe 5d10 de dano Psíquico. Reduza sua visão e receba 10d10 de dano Psíquico se se mover, for empurrado ou atacar."
Mental Prisoner,Prisioneiro Mental
"Receives Psychic damage if attacks, is pushed or moves.","Recebe dano Psíquico se atacar, for empurrado ou se mover."
Summon Construct,Invocar Construto
"Call forth a metal construct to fight alongside you. It can <LSTag Type=""Spell"" Tooltip=""Target_Construct_Slam"">Slam</LSTag> targets and <LSTag Type=""Passive"" Tooltip=""HeatedBody"">burn</LSTag> creatures that strike it in melee.","Convoca uma construção metálica para lutar ao seu lado. Ela pode <LSTag Type=""Spell"" Tooltip=""Target_Construct_Slam"">Atacar</LSTag> alvos e <LSTag Type=""Passive"" Tooltip=""HeatedBody"">queimar</LSTag> criaturas que a atingirem em combate corpo a corpo."
"The Construct's <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>, <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> and damage done increases for every <LSTag Tooltip=""SpellSlot"">spell slot</LSTag> above the 4th.","A <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> do Construto, os <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> e o dano causado aumentam para cada <LSTag Tooltip=""SpellSlot"">slot de feitiço</LSTag> acima do 4º."
Summon Construct: Metal,Invocar Construto: Metal
Summon Construct: Multiattack,Invocar Construto: Ataque Múltiplo
"Can make a number of attacks equal to the spell level used to summon the construct, rounded down.","Pode fazer um número de ataques igual ao nível do feitiço usado para invocar o construto, arredondado para baixo."
Slam your target with a metallic fist.,Acertar seu alvo com um punho metálico.
Heated Body,Corpo Aquecido
A creature that hits the construct with a melee attack takes [1].,Uma criatura que atinge o construto com um ataque corpo a corpo sofre [1].
Magic Circle,Círculo Mágico
"Create a [1] radius area of magical energy. Celestial, elemental, fiend, fey and undead creatures have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against targets within the area, targets within the area can’t be <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>, or <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possessed</LSTag> by the creatures, and the creatures cannot enter the area by nonmagical means.","Crie uma área de energia mágica com raio de [1]. Criaturas celestiais, elementais, demoníacas, fey e mortas-vivas têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra alvos dentro da área, alvos dentro da área não podem ser <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantados</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Aterrorizados</LSTag>, ou <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possuídos</LSTag> pelas criaturas, e as criaturas não podem entrar na área por meios não mágicos."
"If the creatures try to teleport or fly into the area, they must succeed on a <LSTag Tooltip=""Charisma"">Charisma</LSTag> <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or they are pushed [1] out of the circle.","Se as criaturas tentarem se teletransportar ou voar para a área, elas devem ter sucesso em um <LSTag Tooltip=""Charisma"">Carisma</LSTag> <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> ou serão empurradas [1] para fora do círculo."
"This entity imposes <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> from celestial, elemental, fiend, fey and undead creatures and cannot be <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>, or <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possessed</LSTag> by them.","Esta entidade impõe <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> de criaturas celestiais, elementais, demoníacas, fey e mortas-vivas e não pode ser <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantada</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontada</LSTag> ou <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possuída</LSTag> por elas."
Reincarnate,Reencarnar
"Touch a dead humanoid. The spell forms a new adult body for the creature to inhabit, which likely causes the creature's race to change, and then calls the soul to enter that body.
	","Toque em um humanoide morto. O feitiço forma um novo corpo adulto para a criatura habitar, o que provavelmente faz com que a raça da criatura mude, e então chama a alma para entrar nesse corpo."
