en,pt-BR
"Gain +[1] to your <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> (+[2] with <LSTag Type=""Passive"" Tooltip=""DreadOverlord_Soulshield_Improved"">Improved Soul Harvest</LSTag> and +[3] with <LSTag Type=""Passive"" Tooltip=""DreadOverlord_Soulshield_Greater"">Greater Soul Harvest</LSTag>) until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>. Bind additional souls to your soulshield with <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul"">Commit Corpse</LSTag>, which adds +[4] to your <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> per additional soul.<br><br>Harvesting souls beyond the current capacity of your soulshield overcharges it deflecting all spell and weapon projectiles for a short time. It will also result in an <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL_MAX"">Empowered Soulshield</LSTag> granting additional effects to your spirit invocations.","Ganhe +[1] na sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> (+[2] com <LSTag Type=""Passive"" Tooltip=""DreadOverlord_Soulshield_Improved"">Colheita de Alma Aprimorada</LSTag> e +[3] com <LSTag Type=""Passive"" Tooltip=""DreadOverlord_Soulshield_Greater"">Colheita de Alma Maior</LSTag>) até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>. Vincule almas adicionais ao seu escudo de almas com <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul"">Comprometer Cadáver</LSTag>, que adiciona +[4] à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> por alma adicional.<br><br>Colher almas além da capacidade atual do seu escudo de almas sobrecarrega-o, desviando todos os projéteis de feitiços e armas por um curto período. Isso também resultará em um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL_MAX"">Escudo de Alma Potencializado</LSTag> que concede efeitos adicionais às suas invocações espirituais."
"<LSTag Type=""Image"" Info=""SoftWarning""/> Wearing Light, Medium, or Heavy Armor in any slot restrict your ability to retain captured souls.","<LSTag Type=""Image"" Info=""SoftWarning""/> Usar Armadura Leve, Média ou Pesada em qualquer slot restringe sua capacidade de reter almas capturadas."
Commit Corpse,Comprometer Cadáver
"Perform a ritual to bind the soul of a slain being to your <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Shield of Souls</LSTag>. Each <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Soul</LSTag> adds +[1] to your <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Realize um ritual para vincular a alma de um ser abatido ao seu <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Escudo das Almas</LSTag>. Cada <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Alma Capturada</LSTag> adiciona +[1] à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Um Descanso Longo</LSTag>."
Reap the Dead,Ceifar os Mortos
"Bind the souls of fallen enemies to your <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Shield of Souls</LSTag>. Each <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Soul</LSTag> adds +[1] to your <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>. You may reap the dead in the heat of battle.","Vincule as almas dos inimigos caídos ao seu <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Escudo das Almas</LSTag>. Cada <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Alma Capturada</LSTag> adiciona +[1] à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>. Você pode ceifar os mortos no calor da batalha."
Reap the Dying,Ceifar os Moribundos
"Wrench the very souls from the mortal husks of your weakened enemies and bind them to your <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Shield of Souls</LSTag>. Executes enemies with less than 20% health. Each <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Soul</LSTag> adds +[1] to your <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> until <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Arranque as almas dos corpos mortais de seus inimigos enfraquecidos e prenda-as em seu <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Soulshield"">Escudo das Almas</LSTag>. Executa inimigos com menos de 20% de saúde. Cada <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Alma Capturada</LSTag> adiciona +[1] à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> até <LSTag Tooltip=""LongRest"">Long Rest</LSTag>."
"Harvesting souls beyond the current capacity of your soulshield overcharges it deflecting all spell and weapon projectiles for a short time. It will also result in an <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL_MAX"">Empowered Soulshield</LSTag> granting additional effects to your spirit invocations.<br><br>Landing a killing blow unlocks <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_SOULSHIELD_FREEACTION"">Harvest Soul: Free Action</LSTag> for a turn, allowing you to harvest souls without using an action and a chance to restore a <LSTag Tooltip=""WarlockSpellSlot"">Warlock Spell Slot</LSTag>.","Colher almas além da capacidade atual do seu escudo de alma sobrecarrega-o, desviando todos os projéteis de feitiços e armas por um curto período. Isso também resultará em um <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL_MAX"">Escudo de Alma Potencializado</LSTag>, concedendo efeitos adicionais às suas invocações espirituais.<br><br>Desferir um golpe mortal desbloqueia <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_SOULSHIELD_FREEACTION"">Colher Alma: Ação Livre</LSTag> por um turno, permitindo que você colha almas sem usar uma ação e uma chance de restaurar um <LSTag Tooltip=""WarlockSpellSlot"">Espaço de Feitiço de Feiticeiro</LSTag>."
Invoke Spirit: Spook,Invocar Espírito: Assombração
"Release a spirit from your soulshield to distract your enemies, allowing you to retreat to safety without spending any <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">action</LSTag> or <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">bonus action</LSTag>. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Soul</LSTag>.<br><br><i>Empowered Soulshield:</i> Your movement is <LSTag Type=""Status"" Tooltip=""DASH"">doubled</LSTag>.","Libere um espírito do seu escudo da alma para distrair seus inimigos, permitindo que você se retire para a segurança sem gastar nenhum <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">ponto de ação</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">ponto de ação bônus</LSTag>. Isso consome a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Alma Capturada</LSTag>.<br><br><i>Escudo da Alma Potencializado:</i> Seu movimento é <LSTag Type=""Status"" Tooltip=""DASH"">dobrado</LSTag>."
"Release spirits from your soulshield to distract your enemies, allowing you to retreat to safety without spending any <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">action</LSTag> or <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">bonus action</LSTag>. Nearby enemies can be <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag> if they fail a Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag>.<br><br><i>Empowered Soulshield:</i> Affected enemies are <LSTag Type=""Status"" Tooltip=""SLOW"">slowed</LSTag> and your movement is <LSTag Type=""Status"" Tooltip=""DASH"">doubled</LSTag>.","Libere espíritos do seu escudo de alma para distrair seus inimigos, permitindo que você se retire para a segurança sem gastar nenhum <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">ponto de ação</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">ponto de ação bônus</LSTag>. Inimigos próximos podem ser <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Aterrorizados</LSTag> se falharem em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma. Isso consome as <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag>.<br><br><i>Escudo de Alma Potencializado:</i> Inimigos afetados são <LSTag Type=""Status"" Tooltip=""SLOW"">atrasados</LSTag> e seu movimento é <LSTag Type=""Status"" Tooltip=""DASH"">dobrado</LSTag>."
Invoke Spirit: Apparition,Invocar Espírito: Aparição
"You may command a spirit from your soulshield to come to the aid of an ally as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reaction</LSTag>, adding +2 to their <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> for 3 turns. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Soul</LSTag>.<br><br><i>Empowered Soulshield:</i> Reduces all incoming damage by 1.","Você pode comandar um espírito do seu escudo da alma para vir em auxílio de um aliado como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>, adicionando +2 à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> por 3 turnos. Isso consome a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Alma Capturada</LSTag>.<br><br><i>Escudo da Alma Potencializado:</i> Reduz todo o dano recebido em 1."
"You may command spirits from your soulshield to come to the aid of an ally as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reaction</LSTag>, adding +[1] to their <LSTag Tooltip=""ArmorClass"">Armor Class</LSTag> for 3 turns. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag>.<br><br><i>Empowered Soulshield:</i> Reduces all incoming damage by [2].","Você pode comandar espíritos do seu escudo da alma para ajudar um aliado como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag>, adicionando +[1] à sua <LSTag Tooltip=""ArmorClass"">Classe de Armadura</LSTag> por 3 turnos. Isso consome as <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag>.<br><br><i>Escudo da Alma Potencializado:</i> Reduz todo o dano recebido em [2]."
Invoke Spirit: Phantasm,Invocar Espírito: Fantasma
"Will a ghostly phantasm from your soulshield to strike a target of your choosing, dealing [1] on a hit. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Soul</LSTag>.<br><br><i>Empowered Soulshield:</i> Doubles the damage of each Phantasm.","Um fantasma espectral do seu escudo da alma ataca um alvo de sua escolha, causando [1] em um acerto. Isso consome a <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Alma Capturada</LSTag>.<br><br><i>Escudo da Alma Potencializado:</i> Dobra o dano de cada Fantasma."
"Will [2] ghostly phantasms from your soulshield to strike your foes, each dealing [1] on a hit. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag>.<br><br><i>Empowered Soulshield:</i> Doubles the damage of each Phantasm.","Invocará [2] fantasmas espectrais de seu escudo da alma para atacar seus inimigos, cada um causando [1] em um acerto. Isso consome as <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag>.<br><br><i>Escudo da Alma Potencializado:</i> Dobra o dano de cada Fantasma."
Invoke Spirit: Haunt,Invocar Espírito: Assombrar
"Command angry spirits from your soulshield to haunt your enemies. The <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag> form into [1] shadow wraiths for [2] turns.<br><br><i>Empowered Soulshield:</i> Shadows have <LSTag Type=""Status"" Tooltip=""HASTE"">Haste</LSTag>.","Comande espíritos furiosos de seu escudo da alma para assombrar seus inimigos. As <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag> se transformam em [1] espectros sombrios por [2] turnos.<br><br><i>Escudo da Alma Potencializado:</i> Sombras têm <LSTag Type=""Status"" Tooltip=""HASTE"">Aceleração</LSTag>."
"Command angry spirits from your soulshield to haunt your enemies. The <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag> form into [1] shadow wraiths for [2] turns. The wraiths can use <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_ShadowStep"">Dark Currents</LSTag> and <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Inkblot"">Darkness Cloak</LSTag>.<br><br><i>Empowered Soulshield:</i> Shadows have <LSTag Type=""Status"" Tooltip=""HASTE"">Haste</LSTag>.","Comande espíritos furiosos de seu escudo de alma para assombrar seus inimigos. As <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag> se transformam em [1] espectros sombrios por [2] turnos. Os espectros podem usar <LSTag Type=""Spell"" Tooltip=""Target_DreadOverlord_ShadowStep"">Correntes Sombrias</LSTag> e <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_Inkblot"">Capa de Escuridão</LSTag>.<br><br><i>Escudo de Alma Potencializado:</i> Sombras têm <LSTag Type=""Status"" Tooltip=""HASTE"">Aceleração</LSTag>."
Invoke Spirit: Poltergeist,Invocar Espírito: Poltergeist
"Release troublesome spirits from your soulshield to harass your enemies, moving objects and shoving creatures [1] away from you. Their mischief <LSTag Type=""Status"" Tooltip=""DAZED"">dazes</LSTag> enemies on a failed Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag>.<br><br><i>Empowered Soulshield:</i> The poltergeists lash out in anger, dealing [2] or half that if targets succeed on their Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Libere espíritos problemáticos do seu escudo de alma para atormentar seus inimigos, movendo objetos e empurrando criaturas [1] para longe de você. As travessuras deles <LSTag Type=""Status"" Tooltip=""DAZED"">deixam atordoado</LSTag> os inimigos em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma falhado. Isso consome as <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag>.<br><br><i>Escudo de Alma Potencializado:</i> Os poltergeists atacam com raiva, causando [2] ou metade disso se os alvos tiverem sucesso em seu <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma."
"Release troublesome spirits from your soulshield to harass your enemies, moving objects and shoving creatures [1] away from you. Their mischief knocks enemies <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> on a failed Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>. This consumes the <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Captured Souls</LSTag>.<br><br><i>Empowered Soulshield:</i> The poltergeists lash out in anger, dealing [2] or half that if targets succeed on their Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Libere espíritos problemáticos do seu escudo da alma para atormentar seus inimigos, movendo objetos e empurrando criaturas [1] para longe de você. As travessuras deles derrubam inimigos <LSTag Type=""Status"" Tooltip=""PRONE"">Prostrados</LSTag> em um falho <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma. Isso consome as <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HARVESTED_SOUL"">Almas Capturadas</LSTag>.<br><br><i>Escudo da Alma Aprimorado:</i> Os poltergeists atacam com raiva, causando [2] ou metade disso se os alvos tiverem sucesso em seu <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma."
Shroud de Aeternus Vitae,Manto de Aeternus Vitae
"Wield a vampiric shroud that absorbs the vitality of nearby living enemies. Its dark tendrils inflict [1] to enemies and heal you for [2] per turn. The shroud persists until your next <LSTag Tooltip=""LongRest"">Long Rest</LSTag>. Affected enemies caught inside the shroud continually <LSTag Type=""Status"" Tooltip=""BLEEDING"">bleed</LSTag>.","Empunhe um manto vampírico que absorve a vitalidade de inimigos vivos próximos. Seus tendrils escuros infligem [1] aos inimigos e o curam por [2] a cada turno. O manto persiste até seu próximo <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>. Inimigos afetados pegos dentro do manto continuamente <LSTag Type=""Status"" Tooltip=""BLEEDING"">sangram</LSTag>."
"Activating <LSTag Type=""Passive"" Tooltip=""DreadOverlord_DarkEmpathy"">Dark Empathy</LSTag> extends the power of the shroud to your allies, sharing [1] of healing with them.","Ativar <LSTag Type=""Passive"" Tooltip=""DreadOverlord_DarkEmpathy"">Empatia Sombria</LSTag> estende o poder do manto aos seus aliados, compartilhando [1] de cura com eles."
