en,pt-BR
"When you cast a Spell that requires <LSTag Tooltip=""Concentration"">Concentration</LSTag>, you gain three stacks of <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag>. Additionally, while Concentrating, you cannot be knocked <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> or be moved against your will.","Quando você conjura um Feitiço que requer <LSTag Tooltip=""Concentration"">Concentração</LSTag>, você ganha três pilhas de <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momento</LSTag>. Além disso, enquanto estiver Concentrando, você não pode ser derrubado <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> ou ser movido contra sua vontade."
Selûne's Dream,Sonho de Selûne
"A creature you touch regains [1], but also permanently falls <LSTag Type=""Status"" Tooltip=""SLEEP"">Asleep</LSTag> until awoken by someone else.","Uma criatura que você toca recupera [1], mas também cai permanentemente <LSTag Type=""Status"" Tooltip=""SLEEP"">Adormecida</LSTag> até ser despertada por outra pessoa."
Lightning Blast,Explosão Relâmpago
"Focus the electricity in your veins to strengthen your next Lightning Spell or <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>.","Concentre a eletricidade em suas veias para fortalecer seu próximo Feitiço de Relâmpago ou <LSTag Tooltip=""Cantrip"">Truque</LSTag>."
"Your next lightning Spell or Cantrip deals additional Lightning damage equal to your remaining <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Lightning Charges</LSTag>, consuming them in the process.","Seu próximo feitiço ou truque de Raio causa dano adicional de Raio igual às suas <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Cargas de Raio</LSTag> restantes, consumindo-as no processo."
Mystra's Grace: Featherfall,Graça de Mystra: Queda Leve
"You and nearby allies gain <LSTag Tooltip=""Immune"">Immunity</LSTag> to Falling damage for three turns.","Você e aliados próximos ganham <LSTag Tooltip=""Immune"">Imunidade</LSTag> a dano de Queda por três turnos."
Long Live the Liver,Viva o Fígado
"While <LSTag Type=""Status"" Tooltip=""DRUNK"">Innebriated</LSTag> or <LSTag Type=""Status"" Tooltip=""TIPSY"">Tipsy</LSTag>, you have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Constitution based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Additionally, at the beginning of each of your turns you gain <LSTag Tooltip=""TemporaryHitPoints"">Temporary Hit Points</LSTag> equal to your <LSTag Tooltip=""AbilityModifier"">Constitution Modifier</LSTag> multiplied by two.","Enquanto estiver <LSTag Type=""Status"" Tooltip=""DRUNK"">Inebriado</LSTag> ou <LSTag Type=""Status"" Tooltip=""TIPSY"">Tonto</LSTag>, você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> baseados em Constituição. Além disso, no início de cada um dos seus turnos, você ganha <LSTag Tooltip=""TemporaryHitPoints"">Pontos de Vida Temporários</LSTag> iguais ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Constituição</LSTag> multiplicado por dois."
Mystra's Blessing,Bênção de Mystra
"<LSTag Type=""Spell"" Tooltip=""Target_Bless"">Blessing</LSTag> a target has twice the effectiveness.","<LSTag Type=""Spell"" Tooltip=""Target_Bless"">Abençoar</LSTag> um alvo tem o dobro da eficácia."
Cautious Healer,Curandeiro Cauteloso
"When the wearer heals a creature, the healed creature immediately <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengages</LSTag>.","Quando o portador cura uma criatura, a criatura curada imediatamente <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengaja</LSTag>."
Phalar Aluve: Melody,Phalar Aluve: Melodia
"The Phalar Aluve hums in anticipation, ready to <LSTag Type=""Spell"" Tooltip=""Shout_MAG_Harpers_SingingSword_Sing"">Sing</LSTag> or <LSTag Type=""Spell"" Tooltip=""Shout_MAG_Harpers_SingingSword_Shriek"">Shriek</LSTag>.","A Phalar Aluve zune em antecipação, pronta para <LSTag Type=""Spell"" Tooltip=""Shout_MAG_Harpers_SingingSword_Sing"">Cantar</LSTag> ou <LSTag Type=""Spell"" Tooltip=""Shout_MAG_Harpers_SingingSword_Shriek"">Gritar</LSTag>."
Phalar Aluve: Sing,Phalar Aluve: Cantar
"The Phalar Aluve sings a melody. All allies within [1] recieve <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","O Phalar Aluve canta uma melodia. Todos os aliados dentro de [1] recebem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Phalar Aluve: Singing,Phalar Aluve: Canto
"Affected creature is granting allies within [1] <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","A criatura afetada está concedendo a aliados dentro de [1] <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Singing Steel,Aço Cantante
"Affected creature has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Phalar Aluve: Shriek,Phalar Aluve: Grito
"The Phalar Aluve violently shrieks. All enemies within [1] recieve <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","O Phalar Aluve grita violentamente. Todos os inimigos dentro de [1] recebem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Phalar Aluve: Shrieking,Phalar Aluve: Gritante
"Affected creature is imposing <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> to all enemies within [1].","A criatura afetada está impondo <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> a todos os inimigos dentro de [1]."
Shrieking Steel,Aço Gritante
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Sunwalker's Gift,Domínio do Caminhante Solar
The wearer can see in the dark up to [1].,O portador pode ver no escuro até [1].
Cinders,Cinderosos
"Whenever you <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> an enemy, you gain three stacks of <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Heat</LSTag>.","Sempre que você <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> um inimigo, você ganha três pilhas de <LSTag Type=""Status"" Tooltip=""MAG_FIRE_HEAT"">Calor</LSTag>."
Psychic Missiles,Mísseis Psíquicos
"Shoot two additional darts whenever you cast <LSTag Type=""Spell"" Tooltip=""Projectile_MagicMissile"">Magic Missile</LSTag>.","Dispare dois dardos adicionais sempre que você lançar <LSTag Type=""Spell"" Tooltip=""Projectile_MagicMissile"">Míssil Mágico</LSTag>."
Kushigo's Might,Poder de Kushigo
"The wearer deals an additional +[1] damage when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> or utilizing <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Improvised Weapons</LSTag>.","O portador causa um adicional de +[1] de dano ao <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessar</LSTag> ou utilizar <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Armas Improvisadas</LSTag>."
Cleansing Touch,Toque Purificador
"Healing a target instantly cures them of all forms of <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> and <LSTag Type=""Status"" Tooltip=""DISEASED"">Disease</LSTag>.","Curar um alvo instantaneamente o livra de todas as formas de <LSTag Type=""Status"" Tooltip=""POISONED"">Veneno</LSTag> e <LSTag Type=""Status"" Tooltip=""DISEASED"">Doença</LSTag>."
Insidious Cold,Frio Insidioso
"Dealing Cold damage <LSTag Type=""Status"" Tooltip=""CHILLED"">Chills</LSTag> your target.","Causar dano de Frio <LSTag Type=""Status"" Tooltip=""CHILLED"">Ameixa</LSTag> seu alvo."
Blood-Curdling Emission,Emissão Aterrorizante
"When damaging a target, possibly <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frighten</LSTag> them. Gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and damage against Frightened creatures.","Ao causar dano a um alvo, possivelmente <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontá-lo</LSTag>. Ganhe um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e dano contra criaturas Amedrontadas."
Burned Alive,Queimado Vivo
"Dealing damage with this weapon has the potential to <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> enemies for three turns. This weapon deals an additional [1] to Burning targets.","Causar dano com esta arma tem o potencial de <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> inimigos por três turnos. Esta arma causa [1] adicional a alvos queimados."
Swathed in Shadow,Envolto em Sombras
"While Obscured by shadow, the wearer gains a +[1] bonus to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Enquanto estiver ofuscado pela sombra, o portador ganha um bônus de +[1] em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Night Walker,Andarilho da Noite
"The wearer gains status immunity to all physical effects which would impede their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag>. The wearer is also unable to slip on grease or ice.","O portador ganha imunidade a todos os efeitos físicos que possam impedir sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag>. O portador também não consegue escorregar em graxa ou gelo."
Absolute Tempest,Tempestade Absoluta
"When dealing Thunder damage, the damage is increased by +[1].","Ao causar dano de Trovão, o dano é aumentado em +[1]."
Last Stand,Última Resistência
"When landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, gain one stack of <LSTag Type=""Status"" Tooltip=""MAG_VIOLENCE"">Wrath</LSTag>.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, ganhe uma pilha de <LSTag Type=""Status"" Tooltip=""MAG_VIOLENCE"">Ira</LSTag>."
Dig Deep,Cave Fundo
"Inflict one stack of <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag> when dealing damage with this weapon.","Inflija uma pilha de <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberação</LSTag> ao causar dano com esta arma."
Elemental Momentum,Impulso Elemental
"Whenever the wearer deals Acid, Cold, Fire, Lightning or Thunder damage with a Spell or <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>, they gain one stack of <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag>.","Sempre que o portador causar dano de Ácido, Frio, Fogo, Relâmpago ou Trovão com um Feitiço ou <LSTag Tooltip=""Cantrip"">Truque</LSTag>, eles ganham uma pilha de <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag>."
Lookout,Sentinela
Gain a +4 bonus to your Initiative.,Ganha um bônus de +4 em sua Iniciativa.
Enhanced Deflection,Deflexão Aprimorada
"Reduce damage taken by <LSTag Tooltip=""RangedWeaponAttack"">Ranged Weapon Attacks</LSTag> by an amount equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Reduza o dano recebido de <LSTag Tooltip=""RangedWeaponAttack"">Ataques à Distância</LSTag> em uma quantidade igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Baneful Strike,Golpe Maléfico
"Whenever you deal damage with a weapon attack, the target potentially receives a -[1] penalty to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> for three turns.","Sempre que você causar dano com um ataque de arma, o alvo potencialmente recebe uma penalidade de -[1] em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> por três turnos."
Guard Duty,Dever de Guarda
"You have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> when making an <LSTag Tooltip=""OpportunityAttack"">Opportunity Attack</LSTag>.","Você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> ao realizar um <LSTag Tooltip=""OpportunityAttack"">Ataque de Oportunidade</LSTag>."
Embrace Necrosis,Abraço da Necrose
"When dealing necrotic damage, you roll your damage dice with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Ao causar dano necrótico, você rola seus dados de dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Organ Rearranger,Rearranjador de Órgãos
"Reduce the number needed to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while attacking by [1]. This effect can stack.","Reduza o número necessário para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ao atacar em [1]. Esse efeito pode se acumular."
Seeing Double,Vendo em Dobro
"Your <LSTag Tooltip=""Cantrip"">Cantrip</LSTag> and Spells may select an additional target.","Seu <LSTag Tooltip=""Cantrip"">Truque</LSTag> e Feitiços podem selecionar um alvo adicional."
Synergetic Cantrips,Truques Sinérgicos
"Upon landing a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> or killing blow with a <LSTag Tooltip=""Cantrip"">Cantrip</LSTag>, you gain <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_SYNERGY"">Arcane Synergy</LSTag> for three turns.","Ao conseguir um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ou um golpe mortal com um <LSTag Tooltip=""Cantrip"">Truque</LSTag>, você ganha <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_SYNERGY"">Sinergia Arcana</LSTag> por três turnos."
Summer Heat,Calor do Verão
"When dealing Fire damage, deal an additional [1].","Ao causar dano de Fogo, cause um dano adicional de [1]."
Tippler's Rage,Fúria do Bebedor
"While you are <LSTag Type=""Status"" Tooltip=""DRUNK"">Drunk</LSTag>, you have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. You also create a thunderous blast with each attack, dealing [1] to all within [2].","Enquanto você está <LSTag Type=""Status"" Tooltip=""DRUNK"">Bêbado</LSTag>, você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. Você também cria uma explosão estrondosa a cada ataque, causando [1] a todos dentro de [2]."
Sparking Surfaces,Superfícies Eletrocutantes
"Stepping in water immediately electrifies it. If the wearer starts their turn on an electrified surface, they gain [1] <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Lightning Charges</LSTag>.","Ao pisar na água, ela é imediatamente eletrificada. Se o portador começar seu turno em uma superfície eletrificada, ele ganha [1] <LSTag Type=""Status"" Tooltip=""MAG_CHARGED_LIGHTNING"">Cargas de Raio</LSTag>."
Lovers Ward,Guarda dos Amantes
"Ward an ally who has the passive <LSTag Type=""Passive"" Tooltip=""TWN_BondedByLove_WifesRing_Passive"">Fond Caress</LSTag>. They gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to all damage. Each time the ally takes damage, you take the same amount of damage.","Proteja um aliado que possui a habilidade passiva <LSTag Type=""Passive"" Tooltip=""TWN_BondedByLove_WifesRing_Passive"">Carícia Afetuosa</LSTag>. Eles ganham <LSTag Tooltip=""Resistant"">Resistência</LSTag> a todo dano. Cada vez que o aliado recebe dano, você recebe a mesma quantidade de dano."
Synergetic Moments,Momentos Sinérgicos
"The first Spell you cast in any combat encounter grants you <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_SYNERGY"">Arcane Synergy</LSTag> for three turns.","O primeiro feitiço que você lançar em qualquer encontro de combate concede a você <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_SYNERGY"">Sinergia Arcana</LSTag> por três turnos."
Thunderous Conversion,Conversão Trovejante
"When the wearer deals Lightning or Thunder damage, they also inflict [3] stack of <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag>.","Quando o portador causa dano de Relâmpago ou Trovão, ele também inflige [3] pilhas de <LSTag Type=""Status"" Tooltip=""MAG_THUNDER_REVERBERATION"">Reverberation</LSTag>."
